userID,placeID,rating,food_rating,service_rating,Rating_sum,latitude,longitude,smoker,drink_level,dress_preference,ambience,transport,marital_status,hijos,age,interest,personality,religion,activity,color,weight,budget,height,res_latitude,res_longitude,the_geom_meter,name,address,city,state,country,fax,zip,alcohol,smoking_area,dress_code,accessibility,price,url,Rambience,franchise,area,other_services
U1090,135025,2,2,2,6,22.158473,-100.984268,FALSE,social drinker,no preference,friends,car owner,single,independent,23,variety,thrifty-protector,Catholic,student,blue,50,medium,1.54,22.14955,-100.97797,0101000020957F0000C7080D105C4858C108B4006AB4A34B41,El Rincon de San Francisco,1a. de Lozada 1,San Luis Potosi,SLP,Mexico,?,?,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1090,132925,2,2,2,6,22.158473,-100.984268,FALSE,social drinker,no preference,friends,car owner,single,independent,23,variety,thrifty-protector,Catholic,student,blue,50,medium,1.54,22.1534997,-100.976243,0101000020957F00001EF62687CD4758C1BE336F4EFAA24B41,el pueblito,?,?,?,?,?,?,Wine-Beer,not permitted,informal,completely,medium,?,familiar,f,closed,none
U1057,132862,1,0,0,1,22.196624,-100.91217,TRUE,casual drinker,formal,friends,public,single,independent,22,technology,hunter-ostentatious,Catholic,student,yellow,69,medium,1.83,22.1506429,-100.9870148,0101000020957F0000AF95272CF14758C165B2F91238A64B41,La Posada del Virrey,Av. V. Carranza,San Luis Potosi,San Luis Potosi,Mexico,?,?,Wine-Beer,none,casual,completely,high,?,familiar,f,closed,none
U1057,135075,0,1,1,2,22.196624,-100.91217,TRUE,casual drinker,formal,friends,public,single,independent,22,technology,hunter-ostentatious,Catholic,student,yellow,69,medium,1.83,22.139573,-100.991564,0101000020957F0000332AE8AF824958C15A4195A82CA84B41,Mariscos El Pescador,Himno Nacional 2104 Tangamanga,San Luis Potosi,SLP,Mexico,?,78269,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1025,132847,2,1,1,4,22.125603,-100.907844,FALSE,social drinker,no preference,family,public,single,?,21,none,thrifty-protector,Catholic,student,red,65,medium,1.79,22.1443365,-100.9373825,0101000020957F00004717A23D474A58C17D1F102970984B41,don burguers,r.b. anaya esq. florencia,slp,slp,mexico,?,?,No_Alcohol_Served,none,informal,no_accessibility,low,?,familiar,f,open,none
U1057,135030,1,0,1,2,22.196624,-100.91217,TRUE,casual drinker,formal,friends,public,single,independent,22,technology,hunter-ostentatious,Catholic,student,yellow,69,medium,1.83,22.14788,-100.989472,0101000020957F0000C57C76034C4858C10E437A7E15A74B41,Preambulo Wifi Zone Cafe,Anahuac 805,San Luis Potosi,SLP,Mexico,?,?,No_Alcohol_Served,none,informal,no_accessibility,medium,?,quiet,f,closed,Internet
U1025,135071,2,2,2,6,22.125603,-100.907844,FALSE,social drinker,no preference,family,public,single,?,21,none,thrifty-protector,Catholic,student,red,65,medium,1.79,22.126375,-100.910926,0101000020957F0000E3A742BFC14D58C1F4E529A7F3914B41,Restaurante la Cantina,De La Estrella 2005 Estrella de Oriente,San Luis Potosi,SLP,Mexico,?,78396,Full_Bar,section,informal,no_accessibility,medium,?,familiar,f,closed,none
U1057,132834,1,0,1,2,22.196624,-100.91217,TRUE,casual drinker,formal,friends,public,single,independent,22,technology,hunter-ostentatious,Catholic,student,yellow,69,medium,1.83,22.156469,-100.98554,0101000020957F00007768135A174758C155D318CB73A54B41,Gorditas Doa Gloria,sevilla y olmedo 715 a,san luis potosi,san luis potosi,mexico,?,78349,No_Alcohol_Served,not permitted,casual,no_accessibility,low,?,familiar,f,closed,none
U1025,132958,1,0,0,1,22.125603,-100.907844,FALSE,social drinker,no preference,family,public,single,?,21,none,thrifty-protector,Catholic,student,red,65,medium,1.79,22.1449787,-101.0056829,0101000020957F000049095EB34A4858C15CB4BD1EE1AB4B41,tacos los volcanes,avenida hivno nacional,san luis potosi,san luis potos,mexico,?,?,No_Alcohol_Served,none,informal,completely,low,?,quiet,t,closed,none
U1025,132825,0,0,0,0,22.125603,-100.907844,FALSE,social drinker,no preference,family,public,single,?,21,none,thrifty-protector,Catholic,student,red,65,medium,1.79,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,s.l.p.,s.l.p.,mexico,?,78280,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,open,none
U1025,135028,2,1,0,3,22.125603,-100.907844,FALSE,social drinker,no preference,family,public,single,?,21,none,thrifty-protector,Catholic,student,red,65,medium,1.79,22.146658,-100.987219,0101000020957F0000B4F00BDD8B4858C10AC3619C83A64B41,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,Mexico,?,?,Wine-Beer,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1025,135047,1,1,1,3,22.125603,-100.907844,FALSE,social drinker,no preference,family,public,single,?,21,none,thrifty-protector,Catholic,student,red,65,medium,1.79,22.150921,-100.993828,0101000020957F00009C7617FBB54758C1260D663225A84B41,Restaurante Casa de las Flores,General Mariano Arista 1205 Barrio de Tequisquiap,San Luis Potosi,SLP,Mexico,?,78310,Wine-Beer,section,informal,no_accessibility,high,?,familiar,f,closed,none
U1025,132846,2,2,2,6,22.125603,-100.907844,FALSE,social drinker,no preference,family,public,single,?,21,none,thrifty-protector,Catholic,student,red,65,medium,1.79,22.1422732,-100.9426537,0101000020957F000065D51EE7724A58C1B688A454109A4B41,el lechon potosino ,circuito oriente esq. carretera 57,san luis potosi ,slp,mexico,?,?,No_Alcohol_Served,permitted,casual,no_accessibility,low,?,familiar,f,open,none
U1025,135064,2,2,2,6,22.125603,-100.907844,FALSE,social drinker,no preference,family,public,single,?,21,none,thrifty-protector,Catholic,student,red,65,medium,1.79,22.154687,-100.996617,0101000020957F0000245028A70E4758C18E383571B7A84B41,Restaurante El Chivero S.A. de C.V.,Angel Veral 328 Altamira,San Luis Potosi,SLP,Mexico,?,78740,No_Alcohol_Served,none,informal,no_accessibility,high,?,familiar,f,closed,none
U1025,132830,2,2,2,6,22.125603,-100.907844,FALSE,social drinker,no preference,family,public,single,?,21,none,thrifty-protector,Catholic,student,red,65,medium,1.79,22.1508494,-100.9397522,0101000020957F0000F2E21C48374958C1C6826887BA984B41,Rincon Huasteco,?,?,?,?,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
U1097,135079,2,1,0,3,22.145471,-100.939588,FALSE,abstemious,formal,family,public,single,independent,21,variety,hard-worker,Catholic,student,black,58,medium,1.64,22.156376,-100.998355,0101000020957F00009FF49E27C04658C1BA8689941CA94B41,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,SLP,Mexico,?,78000,No_Alcohol_Served,none,informal,no_accessibility,high,?,familiar,f,closed,none
U1097,135058,2,1,1,4,22.145471,-100.939588,FALSE,abstemious,formal,family,public,single,independent,21,variety,hard-worker,Catholic,student,black,58,medium,1.64,22.165587,-101.001273,0101000020957F0000EB71019D424558C15CC5404365A94B41,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosi,SLP,Mexico,?,64000,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,t,closed,none
U1097,132954,1,1,0,2,22.145471,-100.939588,FALSE,abstemious,formal,family,public,single,independent,21,variety,hard-worker,Catholic,student,black,58,medium,1.64,22.1603808,-100.9880447,0101000020957F0000F78F04596C4658C1C151AA1AEFA54B41,la parroquia,venustiano carranza,san luis potosi,san luis potosi,?,?,?,No_Alcohol_Served,not permitted,informal,partially,medium,?,familiar,t,closed,none
U1097,132958,2,1,1,4,22.145471,-100.939588,FALSE,abstemious,formal,family,public,single,independent,21,variety,hard-worker,Catholic,student,black,58,medium,1.64,22.1449787,-101.0056829,0101000020957F000049095EB34A4858C15CB4BD1EE1AB4B41,tacos los volcanes,avenida hivno nacional,san luis potosi,san luis potos,mexico,?,?,No_Alcohol_Served,none,informal,completely,low,?,quiet,t,closed,none
U1097,135026,1,0,1,2,22.145471,-100.939588,FALSE,abstemious,formal,family,public,single,independent,21,variety,hard-worker,Catholic,student,black,58,medium,1.64,22.148665,-101.001273,0101000020957F0000C75F8790D94758C1FF8BCA0567AA4B41,la Cantina,Capitan Caldera No. 420 Tequisqueapan,San Luis Potosi,SLP,Mexico,?,78250,Full_Bar,none,informal,no_accessibility,high,lacantinaslp.com,familiar,f,closed,none
U1059,132955,2,1,2,5,18.988278,-99.097023,FALSE,abstemious,formal,friends,on foot,single,independent,24,technology,thrifty-protector,Catholic,student,blue,57,medium,1.69,22.147622,-101.0102749,0101000020957F000068BE7C87C24758C1920A360A08AD4B41,emilianos,venustiano carranza,san luis potos,mexico,?,?,?,Wine-Beer,none,informal,completely,low,?,familiar,t,closed,variety
U1059,135044,2,1,1,4,18.988278,-99.097023,FALSE,abstemious,formal,friends,on foot,single,independent,24,technology,thrifty-protector,Catholic,student,blue,57,medium,1.69,22.141848,-100.997475,0101000020957F0000C8B62F9EFF4858C14FA6C296B9A94B41,Restaurant Wu Zhuo Yi,Himno Nacional 100 Avenida,San Luis Potosi,SLP,Mexico,?,78240,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1059,132862,0,0,0,0,18.988278,-99.097023,FALSE,abstemious,formal,friends,on foot,single,independent,24,technology,thrifty-protector,Catholic,student,blue,57,medium,1.69,22.1506429,-100.9870148,0101000020957F0000AF95272CF14758C165B2F91238A64B41,La Posada del Virrey,Av. V. Carranza,San Luis Potosi,San Luis Potosi,Mexico,?,?,Wine-Beer,none,casual,completely,high,?,familiar,f,closed,none
U1059,135085,2,2,2,6,18.988278,-99.097023,FALSE,abstemious,formal,friends,on foot,single,independent,24,technology,thrifty-protector,Catholic,student,blue,57,medium,1.69,22.150802,-100.98268,0101000020957F00009F823DA6094858C18A2D4D37F9A44B41,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,SLP,Mexico,?,78000,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,?,familiar,f,closed,none
U1059,135030,2,2,2,6,18.988278,-99.097023,FALSE,abstemious,formal,friends,on foot,single,independent,24,technology,thrifty-protector,Catholic,student,blue,57,medium,1.69,22.14788,-100.989472,0101000020957F0000C57C76034C4858C10E437A7E15A74B41,Preambulo Wifi Zone Cafe,Anahuac 805,San Luis Potosi,SLP,Mexico,?,?,No_Alcohol_Served,none,informal,no_accessibility,medium,?,quiet,f,closed,Internet
U1128,135053,0,0,0,0,22.187236,-100.994213,FALSE,casual drinker,no preference,friends,public,single,independent,25,variety,thrifty-protector,Catholic,student,red,66,low,1.72,22.178931,-101.012861,0101000020957F0000B3C05AB5E54258C180F99573E7AB4B41,La Fontana Pizza Restaurante and Cafe,Satelite 606 Satelite,San Luis Potosi,SLP,Mexico,?,62460,No_Alcohol_Served,section,informal,no_accessibility,high,?,familiar,f,closed,none
U1059,132825,2,1,1,4,18.988278,-99.097023,FALSE,abstemious,formal,friends,on foot,single,independent,24,technology,thrifty-protector,Catholic,student,blue,57,medium,1.69,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,s.l.p.,s.l.p.,mexico,?,78280,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,open,none
U1059,132754,2,2,2,6,18.988278,-99.097023,FALSE,abstemious,formal,friends,on foot,single,independent,24,technology,thrifty-protector,Catholic,student,blue,57,medium,1.69,22.1477379,-100.9906163,0101000020957F00002493B678494858C1AD55D2316BA74B41,Cabana Huasteca,Cuauhtemoc 455,San Luis Potosi,S.L.P.,Mexico,?,?,No_Alcohol_Served,none,informal,partially,medium,?,familiar,f,closed,none
U1128,135058,0,0,0,0,22.187236,-100.994213,FALSE,casual drinker,no preference,friends,public,single,independent,25,variety,thrifty-protector,Catholic,student,red,66,low,1.72,22.165587,-101.001273,0101000020957F0000EB71019D424558C15CC5404365A94B41,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosi,SLP,Mexico,?,64000,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,t,closed,none
U1128,132875,0,0,0,0,22.187236,-100.994213,FALSE,casual drinker,no preference,friends,public,single,independent,25,variety,thrifty-protector,Catholic,student,red,66,low,1.72,22.1499013,-100.9937793,0101000020957F00008A2A0747DE4758C11EB31D2A31A84B41,shi ro ie,?,?,?,?,?,?,Wine-Beer,section,informal,no_accessibility,high,?,familiar,t,open,Internet
U1128,135079,0,0,0,0,22.187236,-100.994213,FALSE,casual drinker,no preference,friends,public,single,independent,25,variety,thrifty-protector,Catholic,student,red,66,low,1.72,22.156376,-100.998355,0101000020957F00009FF49E27C04658C1BA8689941CA94B41,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,SLP,Mexico,?,78000,No_Alcohol_Served,none,informal,no_accessibility,high,?,familiar,f,closed,none
U1128,132925,0,0,0,0,22.187236,-100.994213,FALSE,casual drinker,no preference,friends,public,single,independent,25,variety,thrifty-protector,Catholic,student,red,66,low,1.72,22.1534997,-100.976243,0101000020957F00001EF62687CD4758C1BE336F4EFAA24B41,el pueblito,?,?,?,?,?,?,Wine-Beer,not permitted,informal,completely,medium,?,familiar,f,closed,none
U1128,135064,0,0,0,0,22.187236,-100.994213,FALSE,casual drinker,no preference,friends,public,single,independent,25,variety,thrifty-protector,Catholic,student,red,66,low,1.72,22.154687,-100.996617,0101000020957F0000245028A70E4758C18E383571B7A84B41,Restaurante El Chivero S.A. de C.V.,Angel Veral 328 Altamira,San Luis Potosi,SLP,Mexico,?,78740,No_Alcohol_Served,none,informal,no_accessibility,high,?,familiar,f,closed,none
U1128,132921,0,0,0,0,22.187236,-100.994213,FALSE,casual drinker,no preference,friends,public,single,independent,25,variety,thrifty-protector,Catholic,student,red,66,low,1.72,22.150305,-100.9891337,0101000020957F00006376BB64EF4758C1013687E5D7A64B41,crudalia,?,?,?,?,?,?,Wine-Beer,section,casual,completely,low,?,quiet,f,open,none
U1128,135060,0,0,0,0,22.187236,-100.994213,FALSE,casual drinker,no preference,friends,public,single,independent,25,variety,thrifty-protector,Catholic,student,red,66,low,1.72,22.156883,-100.978485,0101000020957F00004C95C918394758C17A5C44896AA34B41,Restaurante Marisco Sam,Ignacio Allende 785 Centro,San Luis Potosi,SLP,Mexico,?,78310,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1128,132954,0,0,0,0,22.187236,-100.994213,FALSE,casual drinker,no preference,friends,public,single,independent,25,variety,thrifty-protector,Catholic,student,red,66,low,1.72,22.1603808,-100.9880447,0101000020957F0000F78F04596C4658C1C151AA1AEFA54B41,la parroquia,venustiano carranza,san luis potosi,san luis potosi,?,?,?,No_Alcohol_Served,not permitted,informal,partially,medium,?,familiar,t,closed,none
U1128,132951,0,0,0,0,22.187236,-100.994213,FALSE,casual drinker,no preference,friends,public,single,independent,25,variety,thrifty-protector,Catholic,student,red,66,low,1.72,22.1544736,-100.9858091,0101000020957F0000BAC859A0634758C1C3E84FCAA5A54B41,VIPS,NICOLAS ZAPATA 300,San Luis Potosi,San Luis Potosi,Mexico,?,?,No_Alcohol_Served,not permitted,casual,completely,low,?,familiar,f,closed,none
U1097,132921,2,2,1,5,22.145471,-100.939588,FALSE,abstemious,formal,family,public,single,independent,21,variety,hard-worker,Catholic,student,black,58,medium,1.64,22.150305,-100.9891337,0101000020957F00006376BB64EF4758C1013687E5D7A64B41,crudalia,?,?,?,?,?,?,Wine-Beer,section,casual,completely,low,?,quiet,f,open,none
U1097,132955,2,2,1,5,22.145471,-100.939588,FALSE,abstemious,formal,family,public,single,independent,21,variety,hard-worker,Catholic,student,black,58,medium,1.64,22.147622,-101.0102749,0101000020957F000068BE7C87C24758C1920A360A08AD4B41,emilianos,venustiano carranza,san luis potos,mexico,?,?,?,Wine-Beer,none,informal,completely,low,?,familiar,t,closed,variety
U1097,132884,1,1,1,3,22.145471,-100.939588,FALSE,abstemious,formal,family,public,single,independent,21,variety,hard-worker,Catholic,student,black,58,medium,1.64,22.1395776,-101.0278863,0101000020957F00001FAA108A804858C1712EE37088B24B41,dairy queen,?,?,?,?,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
U1097,135049,2,1,1,4,22.145471,-100.939588,FALSE,abstemious,formal,family,public,single,independent,21,variety,hard-worker,Catholic,student,black,58,medium,1.64,22.135011,-101.0286,0101000020957F00005DAD35642E4958C11BBCDE4A02B34B41,Restaurante de Mariscos la Langosta,Cordillera de Los Alpes 675 Loma Verde,San Luis Potosi,SLP,Mexico,?,78214,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1097,135034,2,2,1,5,22.145471,-100.939588,FALSE,abstemious,formal,family,public,single,independent,21,variety,hard-worker,Catholic,student,black,58,medium,1.64,22.140517,-101.021422,0101000020957F000026D92BB4894858C161A7552DA2B04B41,Michiko Restaurant Japones,Cordillera de Los Alpes 160 Lomas 2 Seccion,San Luis Potosi,SLP,Mexico,?,78210,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1006,132954,1,1,1,3,22.15,-100.983,TRUE,social drinker,no preference,friends,car owner,single,independent,22,variety,hard-worker,none,student,blue,75,medium,1.8,22.1603808,-100.9880447,0101000020957F0000F78F04596C4658C1C151AA1AEFA54B41,la parroquia,venustiano carranza,san luis potosi,san luis potosi,?,?,?,No_Alcohol_Served,not permitted,informal,partially,medium,?,familiar,t,closed,none
U1006,135079,1,1,1,3,22.15,-100.983,TRUE,social drinker,no preference,friends,car owner,single,independent,22,variety,hard-worker,none,student,blue,75,medium,1.8,22.156376,-100.998355,0101000020957F00009FF49E27C04658C1BA8689941CA94B41,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,SLP,Mexico,?,78000,No_Alcohol_Served,none,informal,no_accessibility,high,?,familiar,f,closed,none
U1006,132875,2,2,2,6,22.15,-100.983,TRUE,social drinker,no preference,friends,car owner,single,independent,22,variety,hard-worker,none,student,blue,75,medium,1.8,22.1499013,-100.9937793,0101000020957F00008A2A0747DE4758C11EB31D2A31A84B41,shi ro ie,?,?,?,?,?,?,Wine-Beer,section,informal,no_accessibility,high,?,familiar,t,open,Internet
U1006,135026,2,2,2,6,22.15,-100.983,TRUE,social drinker,no preference,friends,car owner,single,independent,22,variety,hard-worker,none,student,blue,75,medium,1.8,22.148665,-101.001273,0101000020957F0000C75F8790D94758C1FF8BCA0567AA4B41,la Cantina,Capitan Caldera No. 420 Tequisqueapan,San Luis Potosi,SLP,Mexico,?,78250,Full_Bar,none,informal,no_accessibility,high,lacantinaslp.com,familiar,f,closed,none
U1006,132922,2,1,2,5,22.15,-100.983,TRUE,social drinker,no preference,friends,car owner,single,independent,22,variety,hard-worker,none,student,blue,75,medium,1.8,22.1511348,-100.9823115,0101000020957F000060A98A38FF4758C146718E41D9A44B41,cafe punta del cielo,?,?,?,?,?,?,No_Alcohol_Served,permitted,formal,completely,medium,?,familiar,f,closed,none
U1006,132572,1,0,1,2,22.15,-100.983,TRUE,social drinker,no preference,friends,car owner,single,independent,22,variety,hard-worker,none,student,blue,75,medium,1.8,22.1416471,-100.9927118,0101000020957F00005D19BF45294958C18FF7F8E260A84B41,Cafe Chaires,?,San Luis Potosi,San Luis Potosi,Mexico,?,?,No_Alcohol_Served,not permitted,informal,completely,low,?,familiar,f,closed,none
U1006,135075,1,1,2,4,22.15,-100.983,TRUE,social drinker,no preference,friends,car owner,single,independent,22,variety,hard-worker,none,student,blue,75,medium,1.8,22.139573,-100.991564,0101000020957F0000332AE8AF824958C15A4195A82CA84B41,Mariscos El Pescador,Himno Nacional 2104 Tangamanga,San Luis Potosi,SLP,Mexico,?,78269,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1006,132825,1,1,1,3,22.15,-100.983,TRUE,social drinker,no preference,friends,car owner,single,independent,22,variety,hard-worker,none,student,blue,75,medium,1.8,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,s.l.p.,s.l.p.,mexico,?,78280,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,open,none
U1006,135048,1,1,2,4,22.15,-100.983,TRUE,social drinker,no preference,friends,car owner,single,independent,22,variety,hard-worker,none,student,blue,75,medium,1.8,22.142017,-100.999246,0101000020957F00008032636EEC4858C16CDF265038AA4B41,Restaurante Bar Fu-hao,Jesus Goytortua 390 Tangamanga,San Luis Potosi,SLP,Mexico,?,78269,Wine-Beer,none,informal,no_accessibility,high,?,familiar,f,closed,none
U1006,135030,1,1,2,4,22.15,-100.983,TRUE,social drinker,no preference,friends,car owner,single,independent,22,variety,hard-worker,none,student,blue,75,medium,1.8,22.14788,-100.989472,0101000020957F0000C57C76034C4858C10E437A7E15A74B41,Preambulo Wifi Zone Cafe,Anahuac 805,San Luis Potosi,SLP,Mexico,?,?,No_Alcohol_Served,none,informal,no_accessibility,medium,?,quiet,f,closed,Internet
U1006,132884,2,2,2,6,22.15,-100.983,TRUE,social drinker,no preference,friends,car owner,single,independent,22,variety,hard-worker,none,student,blue,75,medium,1.8,22.1395776,-101.0278863,0101000020957F00001FAA108A804858C1712EE37088B24B41,dairy queen,?,?,?,?,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
U1131,135054,2,1,2,5,22.138245,-100.910948,TRUE,social drinker,no preference,friends,car owner,married,kids,21,eco-friendly,hard-worker,none,student,black,90,medium,1.8,22.140626,-100.915657,0101000020957F000011E92CCE714B58C19BF8C0CA75924B41,Restaurante y Pescaderia Tampico,Ricardo B. Anaya 2700 Estrella de Oriente,San Luis Potosi,SLP,Mexico,?,78000S,No_Alcohol_Served,none,informal,no_accessibility,high,?,familiar,f,closed,none
U1131,132869,1,2,1,4,22.138245,-100.910948,TRUE,social drinker,no preference,friends,car owner,married,kids,21,eco-friendly,hard-worker,none,student,black,90,medium,1.8,22.1412384,-100.9239252,0101000020957F0000BC62C18D1F4B58C169E0A959C8944B41,Dominos Pizza,Ricardo B. Anaya,San Luis Potosi,San Luis Potosi,Mexico,?,?,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,?,familiar,f,closed,none
U1131,132866,2,2,2,6,22.138245,-100.910948,TRUE,social drinker,no preference,friends,car owner,married,kids,21,eco-friendly,hard-worker,none,student,black,90,medium,1.8,22.1412198,-100.9313107,0101000020957F000013871838EC4A58C1B5DF74F8E3964B41,Chaires,Ricardo B. Anaya,San Luis Potosi,San Luis Potosi,Mexico,?,?,No_Alcohol_Served,not permitted,informal,completely,medium,?,familiar,f,closed,none
U1131,135082,0,1,0,1,22.138245,-100.910948,TRUE,social drinker,no preference,friends,car owner,married,kids,21,eco-friendly,hard-worker,none,student,black,90,medium,1.8,22.151448,-100.915099,0101000020957F0000A29FAF95CD4958C1FEEEBB73A9914B41,la Estrella de Dimas,Villa de Pozos 192 Villa de Pozos,San Luis Potosi,SLP,Mexico,?,78421,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1131,132851,2,2,2,6,22.138245,-100.910948,TRUE,social drinker,no preference,friends,car owner,married,kids,21,eco-friendly,hard-worker,none,student,black,90,medium,1.8,22.136872,-100.9345736,0101000020957F0000C74DE39C7F4B58C1061F291714984B41,KFC,?,San Luis Potosi,San Luis Potosi,Mexico,?,?,No_Alcohol_Served,not permitted,informal,completely,low,?,familiar,f,closed,none
U1131,132870,0,2,0,2,22.138245,-100.910948,TRUE,social drinker,no preference,friends,car owner,married,kids,21,eco-friendly,hard-worker,none,student,black,90,medium,1.8,22.1430781,-100.9354788,0101000020957F0000550FC1FC854A58C16D7D4E35F8974B41,Tortas y hamburguesas el gordo,Ricardo B. Anaya,San Luis Potosi,San Luis Potosi,Mexico,?,?,No_Alcohol_Served,not permitted,informal,no_accessibility,low,?,familiar,f,closed,none
U1073,135062,0,0,0,0,22.15,-100.983,FALSE,abstemious,informal,solitary,car owner,widow,kids,22,none,hard-worker,none,unemployed,yellow,118,medium,1.79,22.153703,-100.979033,0101000020957F0000D177B9CFB14758C162A211E1C2A34B41,Restaurante El Cielo Potosino,Julian de Los Reyes 400 Centro,San Luis Potosi,SLP,Mexico,?,78000,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1073,132572,0,0,0,0,22.15,-100.983,FALSE,abstemious,informal,solitary,car owner,widow,kids,22,none,hard-worker,none,unemployed,yellow,118,medium,1.79,22.1416471,-100.9927118,0101000020957F00005D19BF45294958C18FF7F8E260A84B41,Cafe Chaires,?,San Luis Potosi,San Luis Potosi,Mexico,?,?,No_Alcohol_Served,not permitted,informal,completely,low,?,familiar,f,closed,none
U1073,135064,0,0,0,0,22.15,-100.983,FALSE,abstemious,informal,solitary,car owner,widow,kids,22,none,hard-worker,none,unemployed,yellow,118,medium,1.79,22.154687,-100.996617,0101000020957F0000245028A70E4758C18E383571B7A84B41,Restaurante El Chivero S.A. de C.V.,Angel Veral 328 Altamira,San Luis Potosi,SLP,Mexico,?,78740,No_Alcohol_Served,none,informal,no_accessibility,high,?,familiar,f,closed,none
U1073,135080,0,0,0,0,22.15,-100.983,FALSE,abstemious,informal,solitary,car owner,widow,kids,22,none,hard-worker,none,unemployed,yellow,118,medium,1.79,22.145008,-100.997969,0101000020957F000033331E4B804858C166643087ADA94B41,los Toneles,Estatuto Juridico 1040 Burocratas,San Luis Potosi,SLP,Mexico,?,78270,No_Alcohol_Served,section,informal,no_accessibility,high,lostoneles.com.mx,familiar,f,closed,none
U1073,132951,0,0,0,0,22.15,-100.983,FALSE,abstemious,informal,solitary,car owner,widow,kids,22,none,hard-worker,none,unemployed,yellow,118,medium,1.79,22.1544736,-100.9858091,0101000020957F0000BAC859A0634758C1C3E84FCAA5A54B41,VIPS,NICOLAS ZAPATA 300,San Luis Potosi,San Luis Potosi,Mexico,?,?,No_Alcohol_Served,not permitted,casual,completely,low,?,familiar,f,closed,none
U1073,132954,0,0,0,0,22.15,-100.983,FALSE,abstemious,informal,solitary,car owner,widow,kids,22,none,hard-worker,none,unemployed,yellow,118,medium,1.79,22.1603808,-100.9880447,0101000020957F0000F78F04596C4658C1C151AA1AEFA54B41,la parroquia,venustiano carranza,san luis potosi,san luis potosi,?,?,?,No_Alcohol_Served,not permitted,informal,partially,medium,?,familiar,t,closed,none
U1073,135052,0,0,0,0,22.15,-100.983,FALSE,abstemious,informal,solitary,car owner,widow,kids,22,none,hard-worker,none,unemployed,yellow,118,medium,1.79,22.150981,-100.977412,0101000020957F0000B72147F1274858C189A406ED75A34B41,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,SLP,Mexico,?,78000,Full_Bar,none,informal,no_accessibility,high,lacantinaslp.com,familiar,f,closed,none
U1073,132834,0,0,0,0,22.15,-100.983,FALSE,abstemious,informal,solitary,car owner,widow,kids,22,none,hard-worker,none,unemployed,yellow,118,medium,1.79,22.156469,-100.98554,0101000020957F00007768135A174758C155D318CB73A54B41,Gorditas Doa Gloria,sevilla y olmedo 715 a,san luis potosi,san luis potosi,mexico,?,78349,No_Alcohol_Served,not permitted,casual,no_accessibility,low,?,familiar,f,closed,none
U1073,135060,0,0,0,0,22.15,-100.983,FALSE,abstemious,informal,solitary,car owner,widow,kids,22,none,hard-worker,none,unemployed,yellow,118,medium,1.79,22.156883,-100.978485,0101000020957F00004C95C918394758C17A5C44896AA34B41,Restaurante Marisco Sam,Ignacio Allende 785 Centro,San Luis Potosi,SLP,Mexico,?,78310,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,f,closed,none
